,Unnamed: 0,FAMILY_INCOME,HOUSEHOLD_TYPE,RACE,EMPLOYMENT_STATUS,PRCHLD,HOUSEHOLD_PURCHASES_GROCERIES,HOUSEHOLD_PURCHASES_RESTAURANTS,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,Y/N_RECEVIED_FOODBENEFITS_PAST12MONTHS,FOODSTAMPS_AMT_PERMONTH
460,22126,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
461,22127,10,6,1,4,0,50,40,-1,-1,-1
462,22128,5,1,2,4,0,-1,-1,40,2,-1
463,22129,5,1,2,4,0,-1,-1,40,2,-1
464,22130,10,6,1,1,0,10,10,-1,-1,-1
465,22131,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
466,22132,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
467,22133,6,1,2,4,0,-1,-1,-1,1,210
468,22134,6,1,2,4,0,-1,-1,-1,1,210
469,22135,3,7,1,4,0,-1,-1,20,1,20
470,22136,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
471,22137,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
472,22138,10,1,1,4,0,-1,-1,-1,-1,-1
473,22139,10,1,1,4,0,-1,-1,-1,-1,-1
474,22140,3,4,2,4,0,-1,-1,-1,-1,-1
475,22141,3,4,2,4,0,-1,-1,-1,-1,-1
476,22142,3,4,2,4,0,-1,-1,-1,-1,-1
477,22143,14,1,1,4,6,230,60,-1,2,-1
478,22144,14,1,1,1,6,230,60,-1,2,-1
479,22145,14,1,1,-1,0,230,60,-1,2,-1
480,22146,14,1,1,-1,0,230,60,-1,2,-1
481,22147,14,1,1,-1,0,230,60,-1,2,-1
482,22148,14,1,1,-1,0,230,60,-1,2,-1
483,22149,14,1,1,-1,0,230,60,-1,2,-1
484,22150,14,1,1,-1,0,230,60,-1,2,-1
485,22151,12,1,2,1,0,-1,-1,-1,-1,-1
486,22152,12,1,2,4,0,-1,-1,-1,-1,-1
487,22153,12,1,2,1,0,-1,-1,-1,-1,-1
488,22154,12,1,2,4,0,-1,-1,-1,-1,-1
489,22155,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
490,22156,5,6,1,4,0,150,-1,-1,-1,-1
491,22157,12,1,1,4,3,-1,-1,-1,-1,-1
492,22158,12,1,1,1,3,-1,-1,-1,-1,-1
493,22159,12,1,1,-1,0,-1,-1,-1,-1,-1
494,22160,12,1,1,-1,0,-1,-1,-1,-1,-1
495,22161,14,1,1,1,8,150,-1,-1,-1,-1
496,22162,14,1,1,4,8,150,-1,-1,-1,-1
497,22163,14,1,1,-1,0,150,-1,-1,-1,-1
498,22164,14,1,1,-1,0,150,-1,-1,-1,-1
499,22165,14,1,1,-1,0,150,-1,-1,-1,-1
500,22166,14,1,2,1,0,180,30,-1,-1,-1
501,22167,14,1,2,4,0,180,30,-1,-1,-1
502,22168,15,1,1,1,0,130,30,-1,-1,-1
503,22169,15,1,1,1,0,130,30,-1,-1,-1
504,22170,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
505,22171,6,7,1,4,0,80,4,-1,2,-1
506,22172,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
507,22173,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
508,22174,1,6,1,1,0,-1,200,100,2,-1
509,22175,13,7,1,1,0,110,290,40,2,-1
510,22176,12,1,2,1,0,-1,-1,-1,-1,-1
511,22177,12,1,2,4,0,-1,-1,-1,-1,-1
512,22178,12,1,2,4,0,-1,-1,-1,-1,-1
513,22179,12,1,2,1,0,-1,-1,-1,-1,-1
514,22180,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
515,22181,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
516,22182,12,1,1,4,0,-1,-1,-1,-1,-1
517,22183,12,1,1,4,0,-1,-1,-1,-1,-1
518,22184,16,1,1,1,0,400,100,-1,-1,-1
519,22185,16,1,1,1,0,400,100,-1,-1,-1
520,22186,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
521,22187,13,1,1,4,0,-1,-1,-1,-1,-1
522,22188,13,1,1,4,0,-1,-1,-1,-1,-1
523,22189,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
524,22190,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
525,22191,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
526,22192,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
527,22193,6,1,1,4,0,-1,-1,-1,-1,-1
528,22194,6,1,1,4,0,-1,-1,-1,-1,-1
529,22195,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
530,22196,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
531,22197,8,6,1,1,0,30,10,-1,2,-1
532,22198,8,3,1,1,3,120,40,40,2,-1
533,22199,8,3,1,-1,0,120,40,40,2,-1
534,22200,11,1,1,4,0,100,20,-1,-1,-1
535,22201,11,1,1,1,0,100,20,-1,-1,-1
536,22202,11,1,1,1,0,100,20,-1,-1,-1
537,22203,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
538,22204,6,7,1,4,0,60,20,-1,2,-1
539,22205,6,7,1,4,0,60,20,-1,2,-1
540,22206,11,1,2,1,0,-1,40,30,2,-1
541,22207,11,1,2,1,0,-1,40,30,2,-1
542,22208,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
543,22209,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
544,22210,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
545,22211,2,1,1,4,0,80,-1,-1,-1,-1
546,22212,2,1,1,4,0,80,-1,-1,-1,-1
547,22213,6,4,1,4,0,-1,-1,-1,-1,-1
548,22214,6,4,1,1,0,-1,-1,-1,-1,-1
549,22215,12,1,2,1,6,-1,-1,-1,-1,-1
550,22216,12,1,2,-1,0,-1,-1,-1,-1,-1
551,22217,12,1,2,-1,0,-1,-1,-1,-1,-1
552,22218,12,1,2,-1,0,-1,-1,-1,-1,-1
553,22219,12,1,2,-1,0,-1,-1,-1,-1,-1
554,22220,12,1,2,-1,0,-1,-1,-1,-1,-1
555,22221,12,1,2,1,6,-1,-1,-1,-1,-1
556,22222,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
557,22223,14,1,1,4,0,-1,-1,-1,-1,-1
558,22224,14,1,1,4,0,-1,-1,-1,-1,-1
559,22225,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
560,22226,13,6,2,4,0,-1,-1,-1,-1,-1
561,22227,11,4,1,4,0,-1,-1,-1,-1,-1
562,22228,11,4,1,1,0,-1,-1,-1,-1,-1
563,22229,10,1,1,4,0,130,20,-1,-1,-1
564,22230,10,1,1,4,0,130,20,-1,-1,-1
565,22231,5,7,2,4,0,-1,-1,-1,2,-1
566,22232,4,7,1,4,0,70,-1,-1,2,-1
567,22233,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
568,22234,4,1,1,4,0,-1,-1,-1,-1,-1
569,22235,4,1,1,1,0,-1,-1,-1,-1,-1
570,22236,8,1,1,4,0,-1,-1,-1,-1,-1
571,22237,8,1,1,1,0,-1,-1,-1,-1,-1
572,22238,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
573,22239,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
574,22240,4,4,1,1,3,190,20,-1,1,330
575,22241,4,4,1,-1,0,190,20,-1,1,330
576,22242,4,4,1,-1,0,190,20,-1,1,330
577,22243,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
578,22244,6,6,1,4,0,100,-1,-1,2,-1
579,22245,5,7,1,4,0,-1,-1,-1,-1,-1
580,22246,9,3,1,1,0,-1,-1,-1,-1,-1
581,22247,9,3,1,1,0,-1,-1,-1,-1,-1
582,22248,12,7,2,1,0,40,-1,-1,-1,-1
583,22249,12,7,2,1,0,40,-1,-1,-1,-1
584,22250,12,1,2,1,10,300,-1,200,2,-1
585,22251,12,1,2,4,10,300,-1,200,2,-1
586,22252,12,1,2,4,0,300,-1,200,2,-1
587,22253,12,1,2,4,0,300,-1,200,2,-1
588,22254,12,1,2,-1,0,300,-1,200,2,-1
589,22255,12,1,2,-1,0,300,-1,200,2,-1
590,22256,9,7,1,4,0,-1,-1,-1,2,-1
591,22257,9,7,1,1,0,-1,-1,-1,2,-1
592,22258,6,6,2,4,0,60,30,-1,1,20
593,22259,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
594,22260,1,6,2,4,0,-1,-1,-1,-1,-1
595,22261,3,4,2,4,8,100,40,-1,1,400
596,22262,3,4,2,4,0,100,40,-1,1,400
597,22263,3,4,2,-1,0,100,40,-1,1,400
598,22264,3,4,2,-1,0,100,40,-1,1,400
599,22265,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
600,22266,4,7,2,4,0,120,30,-1,1,20
601,22267,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
602,22268,6,4,2,4,0,120,60,50,1,90
603,22269,6,4,2,1,0,120,60,50,1,90
604,22270,12,4,2,4,0,200,120,-1,1,110
605,22271,12,4,2,1,0,200,120,-1,1,110
606,22272,12,4,2,2,0,200,120,-1,1,110
607,22273,12,4,2,1,0,200,120,-1,1,110
608,22274,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
609,22275,8,7,1,4,0,80,-1,30,2,-1
610,28272,10,6,1,4,0,50,20,-1,-1,-1
611,28273,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
612,28274,10,1,2,1,0,-1,-1,-1,-1,-1
613,28275,10,1,2,1,0,-1,-1,-1,-1,-1
614,28276,10,1,2,3,0,-1,-1,-1,-1,-1
615,28277,1,3,2,4,3,120,20,-1,2,-1
616,28278,1,3,2,-1,0,120,20,-1,2,-1
617,28279,1,3,2,-1,0,120,20,-1,2,-1
618,28280,8,6,1,1,0,-1,-1,-1,-1,-1
619,28281,16,7,1,4,0,-1,-1,-1,-1,-1
620,28282,11,1,1,4,0,-1,-1,-1,-1,-1
621,28283,11,1,1,4,0,-1,-1,-1,-1,-1
622,28284,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
623,28285,3,4,2,1,0,-1,30,60,2,-1
624,28286,3,4,2,1,4,-1,30,60,2,-1
625,28287,3,4,2,4,0,-1,30,60,2,-1
626,28288,8,4,2,4,0,-1,-1,-1,-1,-1
627,28289,8,4,2,1,0,-1,-1,-1,-1,-1
628,28290,8,4,2,1,8,-1,-1,-1,-1,-1
629,28291,8,4,2,-1,0,-1,-1,-1,-1,-1
630,28292,8,4,2,-1,0,-1,-1,-1,-1,-1
631,28293,8,4,2,-1,0,-1,-1,-1,-1,-1
632,28294,12,6,2,4,0,30,-1,-1,-1,-1
633,28295,8,7,1,1,0,100,-1,-1,2,-1
634,28296,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
635,28297,9,4,1,4,0,100,-1,50,2,-1
636,28298,9,4,1,4,0,100,-1,50,2,-1
637,28299,9,4,1,2,0,100,-1,50,2,-1
638,28300,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
639,28301,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
640,28302,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
641,28303,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
642,28304,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
643,28305,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
644,28306,1,7,2,4,0,-1,-1,-1,-1,-1
645,28307,12,1,2,4,8,150,60,80,2,-1
646,28308,12,1,2,1,8,150,60,80,2,-1
647,28309,12,1,2,-1,0,150,60,80,2,-1
648,28310,12,1,2,-1,0,150,60,80,2,-1
649,28311,14,1,1,4,0,200,-1,-1,-1,-1
650,28312,14,1,4,1,0,200,-1,-1,-1,-1
651,28313,4,4,2,4,0,220,-1,30,1,90
652,28314,4,4,2,1,0,220,-1,30,1,90
653,28315,4,4,2,4,0,220,-1,30,1,90
654,28316,13,6,1,1,0,-1,150,-1,-1,-1
655,28317,13,1,1,4,0,130,-1,30,-1,-1
656,28318,13,1,1,4,0,130,-1,30,-1,-1
657,28319,13,1,1,4,0,300,80,-1,-1,-1
658,28320,13,1,1,4,0,300,80,-1,-1,-1
659,28321,9,4,1,1,10,70,-1,30,1,80
660,28322,9,4,6,-1,0,70,-1,30,1,80
661,28323,9,4,6,-1,0,70,-1,30,1,80
662,28324,14,6,1,1,0,70,30,-1,-1,-1
663,28325,13,1,2,4,0,70,20,-1,-1,-1
664,28326,13,1,4,1,0,70,20,-1,-1,-1
665,28327,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
666,28328,15,7,2,4,0,40,-1,-1,-1,-1
667,28329,6,7,1,4,0,-1,-1,-1,2,-1
668,28330,9,6,1,1,0,60,80,-1,-1,-1
669,28331,7,7,1,4,0,-1,-1,-1,-1,-1
670,28332,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
671,28333,13,1,2,1,3,180,-1,-1,-1,-1
672,28334,13,1,2,1,3,180,-1,-1,-1,-1
673,28335,13,1,2,-1,0,180,-1,-1,-1,-1
674,28336,7,4,2,1,0,-1,-1,-1,-1,-1
675,28337,7,4,2,1,8,-1,-1,-1,-1,-1
676,28338,7,4,2,-1,0,-1,-1,-1,-1,-1
677,28339,7,4,2,-1,0,-1,-1,-1,-1,-1
678,28340,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
679,28341,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
680,28342,4,7,2,4,0,-1,-1,-1,-1,-1
681,28343,7,3,2,1,0,-1,-1,-1,-1,-1
682,28344,7,3,2,4,0,-1,-1,-1,-1,-1
683,28345,14,6,1,1,0,150,-1,-1,-1,-1
684,28346,14,6,1,1,0,150,-1,-1,-1,-1
685,28347,14,2,1,-1,8,110,80,-1,-1,-1
686,28348,14,2,1,1,8,110,80,-1,-1,-1
687,28349,14,2,1,-1,0,110,80,-1,-1,-1
688,28350,14,2,1,-1,0,110,80,-1,-1,-1
689,28351,5,4,1,4,4,190,50,-1,2,-1
690,28352,5,4,1,-1,0,190,50,-1,2,-1
691,28353,5,4,1,1,0,190,50,-1,2,-1
692,28354,6,6,2,4,0,-1,-1,-1,-1,-1
693,28355,11,1,1,4,0,80,-1,-1,-1,-1
694,28356,11,1,1,4,0,80,-1,-1,-1,-1
695,28357,14,1,1,4,0,-1,-1,-1,-1,-1
696,28358,14,1,1,4,0,-1,-1,-1,-1,-1
697,28359,14,1,1,2,0,-1,-1,-1,-1,-1
698,28360,12,7,1,4,0,70,-1,-1,-1,-1
699,28361,5,4,2,1,0,80,20,-1,2,-1
700,28362,5,4,2,1,1,80,20,-1,2,-1
701,28363,5,4,2,-1,0,80,20,-1,2,-1
702,28364,1,1,2,4,0,150,20,-1,2,-1
703,28365,1,1,2,4,0,150,20,-1,2,-1
704,28366,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
705,28367,7,7,1,4,0,330,-1,-1,2,-1
706,28368,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
707,28369,1,4,2,4,8,50,-1,50,2,-1
708,28370,1,4,2,-1,0,50,-1,50,2,-1
709,28371,1,4,2,-1,0,50,-1,50,2,-1
710,28372,12,4,1,4,8,280,-1,-1,-1,-1
711,28373,12,4,1,1,0,280,-1,-1,-1,-1
712,28374,12,4,1,-1,0,280,-1,-1,-1,-1
713,28375,12,4,1,-1,0,280,-1,-1,-1,-1
714,28376,13,4,1,4,0,150,60,40,-1,-1
715,28377,13,4,1,1,0,150,60,40,-1,-1
716,28378,13,4,1,1,0,150,60,40,-1,-1
717,28379,9,1,1,4,0,-1,-1,-1,-1,-1
718,28380,9,1,1,1,0,-1,-1,-1,-1,-1
719,28381,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
720,28382,12,7,1,1,0,130,100,-1,-1,-1
721,28383,12,7,1,1,0,130,100,-1,-1,-1
722,28384,15,1,1,1,0,150,100,-1,2,-1
723,28385,15,1,1,1,0,150,100,-1,2,-1
724,28386,15,1,1,1,0,150,100,-1,2,-1
725,28387,15,1,1,2,0,150,100,-1,2,-1
726,28388,15,1,1,1,0,150,100,-1,2,-1
727,28389,8,1,1,1,0,-1,-1,-1,-1,-1
728,28390,8,1,1,1,0,-1,-1,-1,-1,-1
729,28391,8,1,1,1,0,-1,-1,-1,-1,-1
730,28392,11,1,1,1,0,110,-1,-1,-1,-1
731,28393,11,1,1,1,0,110,-1,-1,-1,-1
732,28394,8,7,1,1,0,100,30,-1,-1,-1
733,28395,6,7,1,4,0,-1,-1,-1,-1,-1
734,28396,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
735,28397,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
736,28398,13,4,1,4,0,-1,-1,-1,-1,-1
737,28399,13,4,1,4,0,-1,-1,-1,-1,-1
738,28400,13,4,1,-1,0,-1,-1,-1,-1,-1
739,28401,13,4,1,-1,0,-1,-1,-1,-1,-1
740,28402,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
741,28403,13,1,2,4,0,120,-1,-1,-1,-1
742,28404,13,1,2,4,0,120,-1,-1,-1,-1
743,28405,16,4,1,1,0,-1,-1,-1,-1,-1
744,28406,16,4,1,1,0,-1,-1,-1,-1,-1
745,28407,16,4,1,1,0,-1,-1,-1,-1,-1
746,28408,16,4,1,1,0,-1,-1,-1,-1,-1
747,28409,7,3,1,4,0,90,-1,-1,-1,-1
748,28410,7,3,1,4,0,90,-1,-1,-1,-1
749,28411,7,3,1,4,0,90,-1,-1,-1,-1
750,28412,11,3,2,1,0,-1,20,-1,-1,-1
751,28413,11,3,2,1,0,-1,20,-1,-1,-1
752,28414,8,1,1,4,0,-1,-1,-1,-1,-1
753,28415,8,1,1,1,0,-1,-1,-1,-1,-1
754,28416,13,1,1,4,0,50,20,-1,-1,-1
755,28417,13,1,1,4,0,50,20,-1,-1,-1
756,28418,12,7,2,1,0,-1,-1,-1,-1,-1
757,28419,12,7,2,1,0,-1,-1,-1,-1,-1
758,28420,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
759,28421,13,1,1,1,0,70,-1,-1,2,-1
760,28422,13,1,1,1,0,70,-1,-1,2,-1
761,28423,10,1,1,4,0,150,-1,30,2,-1
762,28424,10,1,1,1,0,150,-1,30,2,-1
763,28425,10,1,1,1,0,150,-1,30,2,-1
764,28426,10,7,1,4,0,-1,-1,-1,-1,-1
765,28427,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
766,28428,9,1,1,4,0,-1,-1,-1,-1,-1
767,28429,9,1,1,1,0,-1,-1,-1,-1,-1
768,28430,13,7,1,4,0,-1,-1,-1,-1,-1
769,28431,8,1,1,4,0,80,50,-1,2,-1
770,28432,8,1,1,4,0,80,50,-1,2,-1
771,28433,15,1,1,4,0,-1,-1,-1,-1,-1
772,28434,15,1,1,1,0,-1,-1,-1,-1,-1
773,28435,15,1,1,4,0,-1,-1,-1,-1,-1
774,28436,15,1,1,4,0,-1,-1,-1,-1,-1
775,28437,4,6,1,4,0,-1,-1,30,1,70
776,28438,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
777,28439,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
778,28440,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
779,28441,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
780,28442,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
781,28443,6,1,1,4,0,70,4,10,2,-1
782,28444,6,1,1,4,0,70,4,10,2,-1
783,28445,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
784,28446,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
785,28447,8,7,1,1,0,80,4,60,2,-1
786,28448,8,7,1,1,0,80,4,60,2,-1
787,28449,5,7,1,4,0,70,-1,-1,2,-1
788,28450,6,7,1,4,0,-1,-1,-1,-1,-1
789,28451,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
790,28452,8,4,2,1,0,60,30,-1,2,-1
791,28453,8,4,2,4,0,60,30,-1,2,-1
792,28454,8,4,2,1,0,60,30,-1,2,-1
793,28455,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
794,28456,14,1,1,4,0,60,-1,-1,-1,-1
795,28457,14,1,1,4,0,60,-1,-1,-1,-1
796,28458,16,7,1,1,0,40,-1,-1,-1,-1
797,28459,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
798,28460,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
799,28461,3,4,2,4,0,120,10,-1,1,10
800,28462,3,4,2,1,0,120,10,-1,1,10
801,28463,6,6,1,3,0,-1,-1,-1,-1,-1
802,28464,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
803,28465,7,6,1,4,0,-1,-1,-1,2,-1
804,28466,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
805,28467,11,6,1,1,0,-1,-1,-1,-1,-1
806,28468,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
807,28469,8,6,2,1,0,-1,50,-1,2,-1
808,28470,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
809,28471,7,1,1,4,0,-1,-1,-1,-1,-1
810,28472,7,1,1,4,0,-1,-1,-1,-1,-1
811,28473,9,3,1,1,10,100,20,-1,2,-1
812,28474,9,3,1,-1,0,100,20,-1,2,-1
813,28475,9,3,1,4,0,100,20,-1,2,-1
814,28476,15,1,1,1,4,-1,-1,-1,-1,-1
815,28477,15,1,1,1,4,-1,-1,-1,-1,-1
816,28478,15,1,1,4,0,-1,-1,-1,-1,-1
817,28479,15,1,1,-1,0,-1,-1,-1,-1,-1
818,28480,8,4,2,1,2,-1,-1,-1,-1,-1
819,28481,8,4,2,4,0,-1,-1,-1,-1,-1
820,28482,8,4,2,-1,0,-1,-1,-1,-1,-1
821,28483,8,4,2,-1,0,-1,-1,-1,-1,-1
822,28484,3,1,2,1,0,180,50,-1,1,-1
823,28485,3,1,2,1,0,180,50,-1,1,-1
824,28486,3,1,2,1,0,180,50,-1,1,-1
825,28487,4,7,2,4,0,130,-1,-1,-1,-1
826,28488,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
827,28489,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
828,28490,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
829,28491,11,7,1,4,0,40,-1,-1,-1,-1
830,30756,15,4,1,1,10,170,60,-1,-1,-1
831,30757,15,4,1,4,0,170,60,-1,-1,-1
832,30758,15,4,1,-1,0,170,60,-1,-1,-1
833,30759,14,1,1,4,0,180,60,-1,-1,-1
834,30760,14,1,1,4,0,180,60,-1,-1,-1
835,30761,6,7,2,4,0,-1,-1,-1,2,-1
836,30762,15,1,1,1,3,150,150,-1,-1,-1
837,30763,15,1,1,4,3,150,150,-1,-1,-1
838,30764,15,1,1,-1,0,150,150,-1,-1,-1
839,30765,13,6,2,1,0,100,20,-1,-1,-1
840,30766,10,7,1,1,0,-1,-1,-1,-1,-1
841,30767,13,7,2,4,0,-1,290,-1,-1,-1
842,30768,15,1,1,4,0,250,20,-1,-1,-1
843,30769,15,1,1,1,0,250,20,-1,-1,-1
844,30770,14,1,1,1,0,110,70,-1,-1,-1
845,30771,14,1,1,1,0,110,70,-1,-1,-1
846,30772,14,1,1,1,0,110,70,-1,-1,-1
847,30773,7,1,1,1,0,-1,-1,-1,-1,-1
848,30774,7,1,1,4,0,-1,-1,-1,-1,-1
849,30775,15,1,1,1,5,-1,-1,-1,-1,-1
850,30776,15,1,1,1,5,-1,-1,-1,-1,-1
851,30777,15,1,1,-1,0,-1,-1,-1,-1,-1
852,30778,15,1,1,-1,0,-1,-1,-1,-1,-1
853,30779,6,3,2,4,0,-1,-1,-1,-1,-1
854,30780,6,3,2,4,0,-1,-1,-1,-1,-1
855,30781,7,1,1,4,0,40,-1,20,2,-1
856,30782,7,1,1,4,0,40,-1,20,2,-1
857,30783,1,1,1,4,9,120,-1,-1,1,560
858,30784,1,1,1,4,9,120,-1,-1,1,560
859,30785,1,1,1,1,0,120,-1,-1,1,560
860,30786,1,1,1,4,0,120,-1,-1,1,560
861,30787,1,1,1,-1,0,120,-1,-1,1,560
862,30788,9,1,1,4,0,90,-1,-1,2,-1
863,30789,9,1,1,4,0,90,-1,-1,2,-1
864,30790,11,1,7,4,8,300,30,100,2,-1
865,30791,11,1,7,1,8,300,30,100,2,-1
866,30792,11,1,7,1,0,300,30,100,2,-1
867,30793,11,1,7,-1,0,300,30,100,2,-1
868,30794,11,1,7,-1,0,300,30,100,2,-1
869,30795,11,1,7,-1,0,300,30,100,2,-1
870,30796,11,1,1,-1,0,300,30,100,2,-1
871,30797,11,1,7,-1,0,300,30,100,2,-1
872,30798,11,6,2,1,0,180,60,-1,-1,-1
873,30799,15,1,2,1,4,100,100,-1,-1,-1
874,30800,15,1,2,1,4,100,100,-1,-1,-1
875,30801,15,1,2,-1,0,100,100,-1,-1,-1
876,30802,6,1,2,4,0,130,30,150,2,-1
877,30803,6,1,2,4,0,130,30,150,2,-1
878,30804,6,1,2,4,0,130,30,150,2,-1
879,30805,13,1,1,4,0,-1,-1,-1,-1,-1
880,30806,13,1,1,1,0,-1,-1,-1,-1,-1
881,30807,5,7,1,4,0,-1,-1,-1,-1,-1
882,30808,11,1,6,1,0,200,50,-1,2,-1
883,30809,11,1,6,4,0,200,50,-1,2,-1
884,32403,16,1,1,4,4,100,100,-1,2,-1
885,32404,16,1,1,1,4,100,100,-1,2,-1
886,32405,16,1,1,4,0,100,100,-1,2,-1
887,32406,16,1,1,4,0,100,100,-1,2,-1
888,32407,15,1,1,1,0,180,10,-1,-1,-1
889,32408,15,1,1,1,0,180,10,-1,-1,-1
890,32409,14,1,1,1,2,150,80,-1,-1,-1
891,32410,14,1,1,1,2,150,80,-1,-1,-1
892,32411,14,1,1,-1,0,150,80,-1,-1,-1
893,32412,5,7,2,4,0,100,20,-1,1,10
894,32413,15,2,1,-1,0,100,60,-1,-1,-1
895,32414,15,2,1,1,0,100,60,-1,-1,-1
896,32415,15,2,1,2,0,100,60,-1,-1,-1
897,32416,15,1,1,1,0,-1,50,-1,-1,-1
898,32417,15,1,1,4,0,-1,50,-1,-1,-1
899,32418,9,4,2,4,0,80,-1,-1,2,-1
900,32419,9,4,2,1,0,80,-1,-1,2,-1
901,32420,15,1,1,1,0,450,200,-1,-1,-1
902,32421,15,1,1,1,0,450,200,-1,-1,-1
903,32422,15,1,1,1,0,450,200,-1,-1,-1
904,32423,8,1,1,4,0,70,20,-1,-1,-1
905,32424,8,1,1,4,0,70,20,-1,-1,-1
906,49278,11,1,2,1,2,-1,-1,-1,-1,-1
907,49279,11,1,2,1,2,-1,-1,-1,-1,-1
908,49280,11,1,2,-1,0,-1,-1,-1,-1,-1
909,49281,11,1,2,1,3,-1,-1,-1,-1,-1
910,49282,11,1,2,1,3,-1,-1,-1,-1,-1
911,49283,11,1,2,-1,0,-1,-1,-1,-1,-1
912,49284,11,1,2,-1,0,-1,-1,-1,-1,-1
913,49285,11,1,2,-1,0,-1,-1,-1,-1,-1
914,49286,1,4,1,4,10,200,10,150,1,550
915,49287,1,4,1,-1,0,200,10,150,1,550
916,49288,1,4,1,4,0,200,10,150,1,550
917,49289,1,4,1,4,0,200,10,150,1,550
918,49290,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
919,49291,4,1,1,4,0,80,-1,100,1,90
920,49292,4,1,1,4,0,80,-1,100,1,90
921,49293,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
922,49294,11,1,1,1,0,100,30,-1,-1,-1
923,49295,11,1,1,4,0,100,30,-1,-1,-1
924,49296,11,6,1,1,0,100,100,-1,-1,-1
925,49297,7,4,1,1,1,60,20,-1,2,-1
926,49298,7,4,2,-1,0,60,20,-1,2,-1
927,49299,14,6,2,1,0,50,-1,-1,-1,-1
928,49300,14,4,2,1,0,-1,-1,-1,-1,-1
929,49301,14,4,2,4,0,-1,-1,-1,-1,-1
